coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
10751,http://bisque.cyverse.org/image_service/image/00-DX34gkptkVHVBp6b57fyRo?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-DX34gkptkVHVBp6b57fyRo?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-DX34gkptkVHVBp6b57fyRo?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-DX34gkptkVHVBp6b57fyRo?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:50a5cb8c-648a-4f23-ba62-04315d96c021,"2016-10-11 10:23:28",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=10751,StillImage,Photograph,en
10761,http://bisque.cyverse.org/image_service/image/00-7b8CF52cHQyjVWb9qchqFL?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-7b8CF52cHQyjVWb9qchqFL?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-7b8CF52cHQyjVWb9qchqFL?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-7b8CF52cHQyjVWb9qchqFL?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:2f2704d4-4f5c-490c-b7f4-eb44711c7da4,"2016-10-11 10:23:30",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=10761,StillImage,Photograph,en
11193,http://bisque.cyverse.org/image_service/image/00-uzVWbQATmSZuNMCQrxah94?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-uzVWbQATmSZuNMCQrxah94?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-uzVWbQATmSZuNMCQrxah94?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-uzVWbQATmSZuNMCQrxah94?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:ec842f2e-cb64-42bf-8c0d-6fccbbb68b83,"2016-10-11 10:23:32",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=11193,StillImage,Photograph,en
10929,http://bisque.cyverse.org/image_service/image/00-gy4oHV2zAMgZy8JPJ2TbUD?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-gy4oHV2zAMgZy8JPJ2TbUD?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-gy4oHV2zAMgZy8JPJ2TbUD?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-gy4oHV2zAMgZy8JPJ2TbUD?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:8faaee86-6540-4b80-a1ab-dace4abb7095,"2016-10-11 10:23:34",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=10929,StillImage,Photograph,en
10889,http://bisque.cyverse.org/image_service/image/00-mvkJurAM8PQrfGJpbSywn4?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-mvkJurAM8PQrfGJpbSywn4?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-mvkJurAM8PQrfGJpbSywn4?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-mvkJurAM8PQrfGJpbSywn4?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:4e4a8ab0-7d7f-43c5-b245-e1c6de60b836,"2016-10-11 10:23:35",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=10889,StillImage,Photograph,en
2844,http://bisque.cyverse.org/image_service/image/00-9zAtrFAyNnvezmnB9tzTYJ?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-9zAtrFAyNnvezmnB9tzTYJ?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-9zAtrFAyNnvezmnB9tzTYJ?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-9zAtrFAyNnvezmnB9tzTYJ?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:a43d2874-d46b-4784-a840-9974c4155efd,"2016-10-11 10:23:37",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=2844,StillImage,Photograph,en
2810,http://bisque.cyverse.org/image_service/image/00-UTF59yNSCAckyKoBhqwraU?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-UTF59yNSCAckyKoBhqwraU?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-UTF59yNSCAckyKoBhqwraU?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-UTF59yNSCAckyKoBhqwraU?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:3265c95e-61a0-478c-9770-bdde72b2da43,"2016-10-11 10:23:38",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=2810,StillImage,Photograph,en
4888,http://bisque.cyverse.org/image_service/image/00-TwrNMyUcFFgg4kQdUF8irH?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-TwrNMyUcFFgg4kQdUF8irH?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-TwrNMyUcFFgg4kQdUF8irH?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-TwrNMyUcFFgg4kQdUF8irH?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:b54f4a96-930c-4b7a-a08d-1be3211e9068,"2016-10-11 10:23:40",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=4888,StillImage,Photograph,en
260879,http://bisque.cyverse.org/image_service/image/00-vA7WTY62Ps4vPukXGy63RQ?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-vA7WTY62Ps4vPukXGy63RQ?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-vA7WTY62Ps4vPukXGy63RQ?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-vA7WTY62Ps4vPukXGy63RQ?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:697f516c-f06f-4f9e-9c8d-124fdb0e9a67,"2016-10-11 10:23:42",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=260879,StillImage,Photograph,en
3578,http://bisque.cyverse.org/image_service/image/00-DJrowZ92st2bKBBGJ8uMJZ?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-DJrowZ92st2bKBBGJ8uMJZ?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-DJrowZ92st2bKBBGJ8uMJZ?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-DJrowZ92st2bKBBGJ8uMJZ?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:f8453c3e-dfc9-4660-92f6-385226ad46a7,"2016-10-11 10:23:44",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=3578,StillImage,Photograph,en
269308,http://bisque.cyverse.org/image_service/image/00-idYJqcSQ78nDxLyN8Fzo2Y?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-idYJqcSQ78nDxLyN8Fzo2Y?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-idYJqcSQ78nDxLyN8Fzo2Y?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-idYJqcSQ78nDxLyN8Fzo2Y?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:8e3baf48-5734-4ca1-8fd9-db5fce9a3847,"2016-10-11 10:23:45",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=269308,StillImage,Photograph,en
278760,http://bisque.cyverse.org/image_service/image/00-oaZnerJUmWW2BKRLsq33rd?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-oaZnerJUmWW2BKRLsq33rd?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-oaZnerJUmWW2BKRLsq33rd?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-oaZnerJUmWW2BKRLsq33rd?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:63329568-63ea-4f1d-aa07-81bbdd129fcc,"2016-10-11 10:23:46",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=278760,StillImage,Photograph,en
269333,http://bisque.cyverse.org/image_service/image/00-EVM75tQfpfxHVNuwjvZK6Z?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-EVM75tQfpfxHVNuwjvZK6Z?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-EVM75tQfpfxHVNuwjvZK6Z?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-EVM75tQfpfxHVNuwjvZK6Z?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:583dc9be-dc10-443b-9b82-566bcb891c84,"2016-10-11 10:23:48",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=269333,StillImage,Photograph,en
260925,http://bisque.cyverse.org/image_service/image/00-WhQTx4PfmtWorWPQM9DNBK?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-WhQTx4PfmtWorWPQM9DNBK?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-WhQTx4PfmtWorWPQM9DNBK?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-WhQTx4PfmtWorWPQM9DNBK?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:3cb78d41-90b9-4008-960c-d6b45d6b0520,"2016-10-11 10:23:49",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=260925,StillImage,Photograph,en
260924,http://bisque.cyverse.org/image_service/image/00-Z3t867Nkjcg29MmLZ4VwsX?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-Z3t867Nkjcg29MmLZ4VwsX?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-Z3t867Nkjcg29MmLZ4VwsX?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-Z3t867Nkjcg29MmLZ4VwsX?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:4bed8c25-7a13-4c94-9877-9985b3fa8e1d,"2016-10-11 10:23:53",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=260924,StillImage,Photograph,en
260923,http://bisque.cyverse.org/image_service/image/00-2qpoDkRhnPDDVoFTwpkCCZ?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-2qpoDkRhnPDDVoFTwpkCCZ?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-2qpoDkRhnPDDVoFTwpkCCZ?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-2qpoDkRhnPDDVoFTwpkCCZ?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:0961e7a5-b95c-4f26-9e85-bbad6866e6c7,"2016-10-11 10:23:55",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=260923,StillImage,Photograph,en
260926,http://bisque.cyverse.org/image_service/image/00-iAH467Gxi5bNrrobQtk2jh?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-iAH467Gxi5bNrrobQtk2jh?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-iAH467Gxi5bNrrobQtk2jh?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-iAH467Gxi5bNrrobQtk2jh?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:00253d99-a3ad-4f86-badf-ee7a24eaa825,"2016-10-11 10:23:57",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=260926,StillImage,Photograph,en
260927,http://bisque.cyverse.org/image_service/image/00-MRspyMzsMGQjoCkSAfNDFb?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-MRspyMzsMGQjoCkSAfNDFb?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-MRspyMzsMGQjoCkSAfNDFb?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-MRspyMzsMGQjoCkSAfNDFb?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:f7a86a6a-1d0d-47e2-ad7b-f345c6ace2c7,"2016-10-11 10:24:00",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=260927,StillImage,Photograph,en
260928,http://bisque.cyverse.org/image_service/image/00-fmbDpmVgRiL5HcRQtzzzEc?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-fmbDpmVgRiL5HcRQtzzzEc?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-fmbDpmVgRiL5HcRQtzzzEc?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-fmbDpmVgRiL5HcRQtzzzEc?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:581160ed-2359-4e5c-8c25-abf1352f3390,"2016-10-11 10:24:03",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=260928,StillImage,Photograph,en
260932,http://bisque.cyverse.org/image_service/image/00-iUS2VpX5CWfnQMxxVmHKKE?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-iUS2VpX5CWfnQMxxVmHKKE?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-iUS2VpX5CWfnQMxxVmHKKE?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-iUS2VpX5CWfnQMxxVmHKKE?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:cdcc60eb-f5ac-42f5-9b6c-5f3b46d58a98,"2016-10-11 10:24:05",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=260932,StillImage,Photograph,en
260929,http://bisque.cyverse.org/image_service/image/00-vqbskXZyg5ams2jb3VVpjP?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-vqbskXZyg5ams2jb3VVpjP?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-vqbskXZyg5ams2jb3VVpjP?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-vqbskXZyg5ams2jb3VVpjP?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:4256c33e-9b5d-41c5-a8aa-734504874957,"2016-10-11 10:24:06",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=260929,StillImage,Photograph,en
260931,http://bisque.cyverse.org/image_service/image/00-wHGTRmMfpieFKHGCRuvEA8?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-wHGTRmMfpieFKHGCRuvEA8?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-wHGTRmMfpieFKHGCRuvEA8?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-wHGTRmMfpieFKHGCRuvEA8?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:685adece-5bd5-4165-8cc2-02d9a2d770b2,"2016-10-11 10:24:08",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=260931,StillImage,Photograph,en
260930,http://bisque.cyverse.org/image_service/image/00-MwPgfGymAQirKo5mSqCmG4?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-MwPgfGymAQirKo5mSqCmG4?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-MwPgfGymAQirKo5mSqCmG4?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-MwPgfGymAQirKo5mSqCmG4?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:1fdbd173-8917-479c-aed4-d4c9e9cfe017,"2016-10-11 10:24:10",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=260930,StillImage,Photograph,en
260933,http://bisque.cyverse.org/image_service/image/00-tsEjmDaiJGkGVrQx7BCoSQ?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-tsEjmDaiJGkGVrQx7BCoSQ?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-tsEjmDaiJGkGVrQx7BCoSQ?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-tsEjmDaiJGkGVrQx7BCoSQ?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:3411b546-896a-43fb-a13e-27ac6afc7b76,"2016-10-11 10:24:12",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=260933,StillImage,Photograph,en
260934,http://bisque.cyverse.org/image_service/image/00-vE62EZJKAoCLtXsRvASQsk?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-vE62EZJKAoCLtXsRvASQsk?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-vE62EZJKAoCLtXsRvASQsk?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-vE62EZJKAoCLtXsRvASQsk?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:801d4956-919d-4afa-b2a4-590535417d9b,"2016-10-11 10:24:14",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=260934,StillImage,Photograph,en
260935,http://bisque.cyverse.org/image_service/image/00-qmBianwSByCofRy3fpGXX5?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-qmBianwSByCofRy3fpGXX5?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-qmBianwSByCofRy3fpGXX5?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-qmBianwSByCofRy3fpGXX5?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:4316fda1-2790-4f2a-8a43-711e373b69d1,"2016-10-11 10:24:16",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=260935,StillImage,Photograph,en
260937,http://bisque.cyverse.org/image_service/image/00-9AkK3aXt8vhsxWyKMpmevA?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-9AkK3aXt8vhsxWyKMpmevA?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-9AkK3aXt8vhsxWyKMpmevA?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-9AkK3aXt8vhsxWyKMpmevA?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:aa0ee148-8a3f-41e6-8378-dbde03498997,"2016-10-11 10:24:19",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=260937,StillImage,Photograph,en
260939,http://bisque.cyverse.org/image_service/image/00-n5msXt86cfSudbZDqrSFfP?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-n5msXt86cfSudbZDqrSFfP?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-n5msXt86cfSudbZDqrSFfP?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-n5msXt86cfSudbZDqrSFfP?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:b9f3ef3c-6771-40a4-977e-ee6a2f7a2a9d,"2016-10-11 10:24:21",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=260939,StillImage,Photograph,en
