id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
269400,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,f2fe79a1-c151-4807-8e93-ad60a4530c75,HWR-0002000,100131,,,,,Cyperaceae,"Carex brunnescens",26269,"(Pers.) Poir.",Carex,brunnescens,,,"Hermann, F.",,,,,,,"Sartwell, Henry",,,,,,,,,,,,,,,,flowering,,,,,,,,"United States","New York","Yates County",,"Penn Yan, New York",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:ff801c16-517b-41ff-adea-7614122ab46e,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=269400
292447,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,f3268a7d-31c1-4aeb-8cef-5e57158d22a1,HWR-0004829,121423,,,,,Poaceae,"Eragrostis spectabilis",40896,"(Pursh) Steud.",Eragrostis,spectabilis,,,"Chase, Agnes",,,,,,,"Tatnall, Edward",,,,,,,,,,Brandywine,,,,,,flowering,,,,,,,,"United States",Delaware,"New Castle County",,Brandywine,,,,,,,,,,,,,,,,,,,,,"2017-11-08 09:52:10",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:30720c8b-4dc0-4273-9d1c-6881e59522d5,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=292447
541536,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,f32b7776-c0c0-4b06-86b4-20ae03d49b09,HWR-0005788,122485,,,,,Bromeliaceae,"Tillandsia recurvata",82762,"(L.) L.",Tillandsia,recurvata,,,"Ravenel, H.",,,,,,,"Ravenel, H.",,1869-04-30,1869,4,30,120,,,,,,,,,,flowering,,,,,,,,"United States",Texas,"Nueces County",,"Corpus Christi",,,,,,,,,,,,,,,,,,,,,"2018-10-19 09:40:01",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:ea937808-3158-4ab1-a100-b81ec8aa6273,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=541536
269435,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,f3362c18-2d4c-4b33-88a5-4f100c908c5f,HWR-0001989_1,104445,,,,,Cyperaceae,"Carex aurea",26230,Nutt.,Carex,aurea,,,"Hermann, F.",,,,,,,"Vasey, George",,,,,,,,,,,,,,,,"flowering and fruiting",,,,,,,,"United States","New York","Oneida County",,"Oriskany, New York",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:0ee31733-20a8-4378-b556-62c7e5873714,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=269435
269134,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,f34c7c29-65e1-45a6-a53d-b6f5800f262f,HWR-0003802,104029,,,,,Euphorbiaceae,"Chamaesyce cordifolia",28694,"(Ell.) Small",Chamaesyce,cordifolia,,,"Bradley, Keith",,,,,,,"Hale, Josiah",,,,,,,,,,,,,,,,"flowering and fruiting",,,,,,,,"United States",Louisiana,,,Louisiana,,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:9f3c05f5-46aa-4eb9-bab4-943a4b72ddf4,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=269134
452556,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,f34ec1d9-48a6-4227-b565-9f63c0cf425c,,102578,,,,,Poaceae,"Chaetopogon fasciculatus",,"(Link) Hayek",,,,,"Walker, E.",,,,,,,"Ravenel, H.",,1869-04-30,1869,4,30,120,,,,,,,,,,,,,,,,,,"United States",Texas,"Nueces County",,"Corpus Christi",,,,,,,,,,,,,,,,,,,,,"2017-05-17 09:24:42",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:2af5d3d0-a7be-48c7-b257-3ac24b9a9276,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=452556
287983,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,f351f8b7-9401-400b-9d31-f8011eb94f28,HWR-0004740,121098,,,,,Poaceae,"Elymus elymoides",39944,"(Raf.) Swezey",Elymus,elymoides,,,"Rusby, H.",,,,,,,"Rusby, H.",,,,,,,,,,,,,,,,fruiting,,,,,,,,"United States",Arizona,,,Arizona,,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:ac2d9497-0615-40ff-8978-e87cf0c51d4f,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=287983
294466,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,f3629c20-1f52-4bea-8311-57fd60bd3f86,HWR-0005213,104956,,,,,Scrophulariaceae,"Scrophularia lanceolata",75920,Pursh,Scrophularia,lanceolata,,,,,,,,,,"Ravenel, H.",,,,,,,,,,"S.C. July. Rich humid soils.",,,,,,"flowering and fruiting",,,,,,,,"United States","South Carolina",,,"South Carolina",,,,,,,,,,,,,,,,,,,,,"2017-11-22 09:09:23",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:36ffe69c-231d-41c3-8e95-17407f4800dc,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=294466
558188,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,f385e106-bce6-458a-b190-c8d3fe4686d6,HWR-0005568,105843,,,,,Fabaceae,"Lespedeza angustifolia",52597,"(Pursh) Ell.",Lespedeza,angustifolia,,,"Ravenel, H.",,,,,,,"Ravenel, H.",,1884-11-30,1884,11,30,335,,,,,,,,,,flowering,,,,,,,,"United States","South Carolina","Aiken County",,Aiken,,,,,,,,,,,,,,,,,,,,,"2018-01-26 09:33:26",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:17305dea-8961-44b5-b1e2-858b7525bd9b,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=558188
452384,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,f3a1118f-f0df-422f-a8c9-4243f3ee7a04,,106000,,,,,Liliaceae,"Maianthemum stellatum",55339,"(L.) Link",Maianthemum,stellatum,,,"Nelson, John",,,,,,,"Mead, S.",,,,,,,,,,,,,,,,,,,,,,,,"United States",Illinois,"Hancock County",,Augusta,,,,,,,,,,,,,,,,,,,,,"2017-05-15 09:27:59",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:7b6684e5-ef26-4a1c-82c9-411517301453,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=452384
287826,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,f3a69f9c-0e37-43e3-a761-6fdf284d8413,HWR-0004623,120904,,,,,Poaceae,"Axonopus furcatus",22066,"(Flüggé) Hitchc.",Axonopus,furcatus,,,"Chase, Agnes",,,,,,,"Ravenel, H.",,,,,,,,,,,,,,,,fruiting,,,,,,,,"United States","South Carolina","Aiken County",,Aiken,,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:ee8f7e95-a1d0-4b61-b45d-4d069caa6806,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=287826
268676,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,f3b0acdf-5471-463b-a923-c199e9db4723,HWR-0003048,101633,,,,,Juncaceae,"Juncus marginatus",50884,Rostk.,Juncus,marginatus,,,"Knapp, Wesley",,,,,,,"Olney, Stephen",,,,,,,,,,,,,,,,"flowering and fruiting",,,,,,,,"United States",Massachusetts,"Suffolk County",,"Chelsea beach",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:79a5d1b8-d455-4a8b-8e87-89d25b33d2f0,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=268676
268708,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,f3c95e39-6fa4-472a-a2c3-2c6e37928b35,HWR-0003518,104292,,,,,Xyridaceae,"Xyris platylepis",86698,Chapman,Xyris,platylepis,,,"Ravenel, H.",,,,,,,"Ravenel, H.",,1866-09-24,1866,9,24,267,,,,"Damp places, hill side west of bathing house. Spring on farm",,,,,,fruiting,,,,,,,,"United States","South Carolina","Aiken County",,Aiken,,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:39c9832b-40a5-454e-af95-58676b1a0103,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=268708
269502,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,f3df9c2e-d1c7-4bf0-9866-5e69fbd6cfdc,HWR-0003484,102408,,,,,Poaceae,"Agrostis exarata",15329,Trin.,Agrostis,exarata,,,"Chase, Agnes",,,,,,,"Suksdorf, W.",,1882-07-28,1882,7,28,209,,,,"Wet meadows",,,,,,flowering,,,,,,,,"United States",Washington,,,"Falcon Valley",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:c9b9a7cc-4027-4aac-a211-94d3ebdc74c2,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=269502
292569,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,f3f27201-e353-437a-abed-24aed465f79c,HWR-0004833,121427,,,,,Poaceae,"Eragrostis refracta",40872,"(Muhl. ex Elliott) Scribn.",Eragrostis,refracta,,,"Chase, Agnes",,,,,,,"Ravenel, H.",,1884-08-31,1884,8,31,244,,,,"Aiken S.C.",,,,,,flowering,,,,,,,,"United States","South Carolina","Aiken County",,Aiken,,,,,,,,,,,,,,,,,,,,,"2017-11-08 09:52:10",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:6baf55df-c6ee-4aa8-a61a-c97e10a2008c,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=292569
269209,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,f416af32-24c5-4497-a138-8857674c835f,HWR-0003059,100146,,,,,Cyperaceae,"Carex sartwellii",26777,Dewey,Carex,sartwellii,,,"Hermann, F.",,,,,,,"Olney, Stephen",,,,,,,,,,,,,,,,,,,,,,,,"United States","Rhode Island",,,"Rhode Island",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:353bf9cc-2135-4818-b96c-71aa8eaa772e,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=269209
292428,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,f41bff94-65f6-4b6c-af04-395b5482b2e6,HWR-0005103,105397,,,,,Brassicaceae,"Draba verna",38854,L.,Draba,verna,,,"Ravenel, H.",,,,,,,"Olney, Stephen",,,,,,,,,,"Cranston, R.I.",,,,,,fruiting,,,,,,,,"United States","Rhode Island","Providence County",,"Cranston, RI",,,,,,,,,,,,,,,,,,,,,"2017-11-16 10:26:32",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:0c39899d-a463-4e0d-829b-eaf6dc48c3ca,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=292428
558646,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,f4353c87-d834-45a5-936f-84ff320685a8,HWR-0005746,105648,,,,,Fabaceae,"Trifolium campestre",83667,Schreb.,Trifolium,campestre,,,"Tatnall, Edward",,,,,,,"Ravenel, H.",,,,,,,,,,,,,,,,flowering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2018-03-16 15:01:45",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:4c6ea735-4981-457b-accd-3df20d9c2cd0,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=558646
294302,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,f44379ec-df34-4e35-884b-a7b0744ac5c2,HWR-0004793,122001,,,,,Poaceae,"Aristida purpurea var. longiseta",89992,"(Steud.) Vasey",Aristida,purpurea,var.,longiseta,"Walker, E.",,,,,,,"Ravenel, H.",85,1869-04-30,1869,4,30,120,,,,,,,,,,,,,,,,,,"United States",Texas,"Nueces County",,"Corpus Christi",,,,,,,,,,,,,,,,,,,,,"2017-10-26 15:03:43",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:e64ad1a9-d2e7-4baf-9ac9-a4bd82744721,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=294302
282941,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,f44e267c-e2dc-422f-ba11-25a1c547fa81,HWR-0004028_1,104681,,,,,Cyperaceae,"Cyperus diandrus",34521,Torr.,Cyperus,diandrus,,,"Curtis, Moses",,,,,,,"Curtis, Moses",,,,,,,,,,,,,,,,flowering,,,,,,,,"United States","North Carolina",,,"North Carolina",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:0727e091-e095-4c9d-8ce7-3de7f7fb6f55,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=282941
268554,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,f4571a22-62ee-4a05-97aa-79c2c2b8af74,HWR-0003373,103292,,,,,Poaceae,"Dichanthelium commutatum var. commutatum",,"(J.A. Schultes) Gould",,,,,"LeBlond, Richard",,,,,,,"Ravenel, H.",,1867-05-22,1867,5,22,142,,,,,,,,,,"flowering and fruiting",,,,,,,,"United States","South Carolina","Aiken County",,"Aiken, SC",,,,,,,,,,,,,,,,,,,,,"2016-10-11 09:33:37",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:0313764a-378b-4384-bd9c-e5aa792d9b24,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=268554
268759,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,f45cc532-9653-4b5d-ac95-a5fcb252e2f0,HWR-0002858,100475,,,,,Cyperaceae,"Carex nigra",26640,"(L.) Reichard",Carex,nigra,,,"Tatnall, Edward",,,,,,,"Tatnall, Edward",,,,,,,,,,,,,,,,"flowering and fruiting",,,,,,,,"United States",Delaware,"New Castle County",,"Wilmington, Delaware",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:c0cd68c6-af71-4ef5-be1a-7e696a23578c,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=268759
269327,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,f46e48ad-1dd1-4be6-9a54-2256829b7678,HWR-0003455_1,104519,,,,,Cyperaceae,"Carex nigromarginata",26642,Schwein.,Carex,nigromarginata,,,"Naczi, Robert",,,,,,,"Curtis, Moses",,,,,,,,,,,,,,,,fruiting,,,,,,,,"United States","North Carolina","Orange County",,"Hillsborough, NC",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:a03c0c65-3ddd-4359-8e07-b70727086775,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=269327
286501,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,f46f2625-8265-4126-9abb-170d0b850524,HWR-0004225,105152,,,,,Clusiaceae,"Hypericum galioides",49350,Lam.,Hypericum,galioides,,,"Ravenel, H.",,,,,,,"Ravenel, H.",,,,,,,,,,"""Border of swamps on north Edisto River. Orangeburg Co., South Carolina.""",,,,,,flowering,,,,,,,,"United States","South Carolina","Orangeburg County",,"Edisto River",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:fa63e32a-3058-4eba-a7fb-7400d1a30563,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=286501
269002,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,f46f38e1-8633-4a10-936b-256e3e0f3c15,HWR-0002660,103971,,,,,Rubiaceae,"Galium uniflorum",44721,Michx.,Galium,uniflorum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Louisiana,,,Louisiana,,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:8c04b5d2-36df-4eb3-b39f-5865cb10b022,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=269002
287575,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,f481d280-344c-4acf-97be-a758db10cf2a,HWR-0004345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016-09-21 14:43:05",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:47888f41-aab4-4a75-b5f5-85c4718fae89,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=287575
283116,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,f4889457-f6ff-49e6-b2d5-2b6ce1af70df,HWR-0004190,102740,,,,,Poaceae,"Cenchrus spinifex",27886,Cav.,Cenchrus,spinifex,,,"Chase, Agnes",,,,,,,"Tatnall, Edward",,,,,,,,,,,,,,,,"flowering and fruiting",,,,,,,,"United States",Delaware,"New Castle County",,"New Castle",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:be8f7738-cd16-4aa7-9039-e52af5a4012c,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=283116
283051,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,f4af8736-2eb7-4a11-b846-f140851d73c5,HWR-0004216,103825,,,,,Poaceae,"Sphenopholis filiformis",79571,"(Chapm.) Scribn.",Sphenopholis,filiformis,,,"Chase, Agnes",,,,,,,"Ravenel, H.",,,,,,,,,,,,,,,,flowering,,,,,,,,"United States","South Carolina","Berkeley County",,"St. John's",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:db3a2df7-32e6-4478-a271-301ec2db7218,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=283051
294337,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,f4c41d89-3aa0-42fd-acaf-0481a126aa80,HWR-0005231,105288,,,,,Convolvulaceae,"Ipomoea nil",49989,"(L.) Roth",Ipomoea,nil,,,,,,,,,,"Ravenel, H.",,1885-08-31,1885,8,31,243,,,,,,,,,,,,,,,,,,"United States","South Carolina","Aiken County",,Aiken,,,,,,,,,,,,,,,,,,,,,"2017-11-22 09:09:23",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:ce9aba91-1385-4922-9210-29c5d49a8082,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=294337
269296,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,f4ced697-06d0-48ed-a39d-b139189b69bb,HWR-0001009,101707,,,,,Asteraceae,"Symphyotrichum novae-angliae",81471,"(L.) Nesom",Symphyotrichum,novae-angliae,,,"Richardson, Will",,,,,,,"Sartwell, Henry",,,,,,,,,,,,"field values redacted: locality",,,,flowering,,,,,,,,"United States","New York","Yates County",,,,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:21",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:7e57614a-0d04-47c8-8ee1-392678f90dd7,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=269296
269138,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,f4eebd97-23a9-4fae-b80e-92fd824e8270,HWR-0001014,101239,,,,,Asteraceae,"Ageratina altissima",14944,"(L.) King & H.E. Robins.",Ageratina,altissima,,,"Nelson, John",,,,,,,"Ravenel, H.",,,,,,,,,,"Yonah Mountain in September",,,,,,flowering,,,,,,,,"United States",Georgia,"White County",,"Yonah Mountain",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:ff2d4c12-9973-4de0-9a03-da5966f45c15,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=269138
292436,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,f4fc1c18-d862-4a80-9168-0fdd6f4bde45,HWR-0005106,105394,,,,,Brassicaceae,"Draba ramosissima",38816,Desv.,Draba,ramosissima,,,,,,,,,,"Canby, William",,1869-04-30,1869,4,30,120,,,,"Giles County, Virginia, May 1869.",,,,,,flowering,,,,,,,,"United States",Virginia,"Giles County",,"Giles County",,,,,,,,,,,,,,,,,,,,,"2017-11-16 10:26:32",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:02678df0-d3f7-4ea2-95a6-789355439685,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=292436
268719,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,f51a7bf6-3a1f-460c-8407-5e19897853a9,HWR-0003032,101064,,,,,Juncaceae,"Juncus dichotomus",50835,Ell.,Juncus,dichotomus,,,"Knapp, Wesley",,,,,,,"Ravenel, H.",,1866-07-28,1866,7,28,209,,,,"Damp soil near Wilkerson's mill pond",,,,,,,,,,,,,,"United States","South Carolina","Aiken County",,"Aiken, SC",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:1133a6ba-336e-4154-97a5-bb91ec287af8,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=268719
558448,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,f5250360-d68f-4311-887a-7b1dd5b4d255,HWR-0005660,123293,,,,,Asteraceae,"Solidago sphacelata",79072,Raf.,Solidago,sphacelata,,,"Blake, S.",,,,,,,"Ravenel, H.",82,,,,,,,,,"mountains of N. Car",,,,,,flowering,,,,,,,,"United States","North Carolina",,,"North Carolina",,,,,,,,,,,,,,,,,,,,,"2018-02-12 09:26:50",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:da80c858-387a-45d9-88ae-ed8caad40ac6,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=558448
283021,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,f5384fb7-4591-4c50-85f1-7815f3c076a2,HWR-0003858_1,104667,,,,,Cyperaceae,"Fimbristylis spadicea",44022,"auct. non (L.) Vahl",Fimbristylis,spadicea,,,"O'Neill, Hugh",,,,,,,"Ravenel, H.",,,,,,,,,,"Near the sea-shore.",,,,,,"flowering and fruiting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:63bef9e7-34a5-48f1-b7f7-08c98382bd3a,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=283021
288498,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,f540aa54-bc11-44df-b66b-8e86decef01b,HWR-0005413,121049,,,,,Linaceae,"Linum medium var. texanum",104771,"(Planch.) Fern.",Linum,medium,var.,texanum,,,,,,,,"Ravenel, H.",,,,,,,,,,"July. rich soils never in Pine barrens",,,,,,flowering,,,,,,,,"United States","South Carolina",,,"South Carolina",,,,,,,,,,,,,,,,,,,,,"2017-12-08 09:28:43",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:fedb1daa-958b-43aa-92d4-00730e82f8f7,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=288498
294295,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,f54748c6-f608-4a42-b1cd-1f085b992fba,HWR-0005057,105302,,,,,Clusiaceae,"Hypericum nudiflorum",49375,"Michx. ex Willd.",Hypericum,nudiflorum,,,"Ravenel, H.",,,,,,,"Curtis, Moses",,,,,,,,,,"Feliciana La.",,,,,,,,,,,,,,"United States",Louisiana,,,"Feliciana Parish",,,,,,,,,,,,,,,,,,,,,"2017-11-16 10:26:32",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:c8807338-61ef-4067-9a88-9935303491ea,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=294295
268561,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,f54d9057-4b86-4f63-baec-3468dc3856f7,HWR-0001979_1,104431,,,,,Cyperaceae,"Carex nova",26645,Bailey,Carex,nova,,,"Hermann, F.",,,,,,,"Vasey, George; Greene, E",,,,,,,,,,,,,,,,"flowering and fruiting",,,,,,,,"United States",Colorado,,,"Rocky Mountains, Colorado",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:c324162e-0a2f-43dc-a53e-c4a6b315bcb3,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=268561
